Country,Year,Life Expectancy,Population,Type,"Male Population, as of 1 July (thousands)","Female Population, as of 1 July (thousands)",Male Life Expectancy at Birth (years),Female Life Expectancy at Birth (years),countrycode,Region,GDP per Capita,pop,Measure,Unit of Measure,Health Expenditure,country code,adjusted savings: education expenditure (current us$),current health expenditure (% of gdp),domestic credit to private sector (% of gdp),gdp (constant 2015 us$),labor force with advanced education (% of total working-age population with advanced education),labor force with intermediate education (% of total working-age population with intermediate education),labor force with basic education (% of total working-age population with basic education),market capitalization of listed domestic companies (% of gdp),military expenditure (% of gdp),out-of-pocket expenditure (% of current health expenditure),research and development expenditure (% of gdp),"stocks traded, total value (% of gdp)",Alcohol use disorders,Cardiovascular diseases,Diabetes mellitus,Liver cancer due to alcohol use,Motor vehicle road injuries,Opioid use disorders,Police conflict and executions,Road injuries,Self-harm,"Tracheal, bronchus, and lung cancer"
Australia,2021.0,84.5,25921,Country/Area,12868.0,13053.0,83.2,85.8,AUS,Western Offshoots,50705.0,25574.0,Expenditure,Percentage of GDP,10.425,AUS,76931642189.4622,10.54363918,138.48009872152,1521231998735.2102,76.587,69.622,39.375,121.06221448965316,1.98912270035816,13.82497215,,68.51646641348536,437.2875214697578,47254.46962854486,4377.265536115834,890.1685282738464,875.6775356355608,542.2155849082309,6.658006423197645,1426.221713938833,3316.465533363272,10246.229411697228
Austria,1950.0,64.8,6936,Country/Area,3220.0,3716.0,62.2,67.3,AUT,Western Europe,5907.0,6935.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,1951.0,65.2,6930,Country/Area,3215.0,3715.0,62.5,67.8,AUT,Western Europe,6311.0,6935.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,1952.0,66.7,6927,Country/Area,3214.0,3713.0,64.1,69.2,AUT,Western Europe,6323.0,6928.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,1953.0,67.3,6932,Country/Area,3218.0,3714.0,64.6,69.7,AUT,Western Europe,6594.0,6932.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,1954.0,67.3,6940,Country/Area,3223.0,3717.0,64.5,69.9,AUT,Western Europe,7261.0,6940.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,1955.0,67.6,6946,Country/Area,3227.0,3719.0,64.6,70.4,AUT,Western Europe,8054.0,6947.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,1956.0,67.7,6952,Country/Area,3231.0,3721.0,64.6,70.5,AUT,Western Europe,8603.0,6952.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,1957.0,67.4,6965,Country/Area,3239.0,3727.0,64.2,70.5,AUT,Western Europe,9111.0,6966.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,1958.0,68.5,6987,Country/Area,3250.0,3736.0,65.3,71.4,AUT,Western Europe,9416.0,6987.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,1959.0,68.4,7014,Country/Area,3265.0,3749.0,65.2,71.4,AUT,Western Europe,9645.0,7014.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,1960.0,68.7,7047,Country/Area,3282.0,3764.0,65.4,71.9,AUT,Western Europe,10391.0,7047.0,,,,AUT,,,,84295314542.46445,,,,,1.4581856994971,,,,,,,,,,,,,
Austria,1961.0,69.7,7085,Country/Area,3302.0,3783.0,66.4,72.8,AUT,Western Europe,10882.0,7086.0,,,,AUT,,,,88963571626.8957,,,,,1.30933752302764,,,,,,,,,,,,,
Austria,1962.0,69.5,7129,Country/Area,3325.0,3804.0,66.3,72.5,AUT,Western Europe,11078.0,7130.0,,,,AUT,,,,91319927608.17113,,,,,1.35207185896469,,,,,,,,,,,,,
Austria,1963.0,69.7,7175,Country/Area,3350.0,3825.0,66.4,72.7,AUT,Western Europe,11454.0,7176.0,,,,AUT,,,,95098990567.89355,,,,,1.5796677583820098,,,,,,,,,,,,,
Austria,1964.0,70.1,7223,Country/Area,3376.0,3847.0,66.8,73.2,AUT,Western Europe,12062.0,7224.0,,,,AUT,,,,100923189151.18526,,,,,1.88730024255788,,,,,,,,,,,,,
Austria,1965.0,69.9,7270,Country/Area,3403.0,3867.0,66.6,73.0,AUT,Western Europe,12328.0,7271.0,,,,AUT,,,,104435492666.46596,,,,,1.50721338742394,,,,,,,,,,,,,
Austria,1966.0,70.2,7321,Country/Area,3433.0,3888.0,66.8,73.3,AUT,Western Europe,12930.0,7322.0,,,,AUT,,,,110328642781.45956,,,,,1.6244051316426498,,,,,,,,,,,,,
Austria,1967.0,70.1,7376,Country/Area,3465.0,3910.0,66.6,73.4,AUT,Western Europe,13225.0,7377.0,,,,AUT,,,,113647381090.94046,,,,,1.60916641574175,,,,,,,,,,,,,
Austria,1968.0,70.3,7414,Country/Area,3487.0,3927.0,66.8,73.5,AUT,Western Europe,13742.0,7415.0,,,,AUT,,,,118730047442.40248,,,,,1.54267474905488,,,,,,,,,,,,,
Austria,1969.0,70.0,7439,Country/Area,3502.0,3938.0,66.6,73.3,AUT,Western Europe,14555.0,7441.0,,,,AUT,,,,126181387506.0994,,,,,1.49925656716418,,,,,,,,,,,,,
Austria,1970.0,70.1,7465,Country/Area,3517.0,3948.0,66.5,73.4,AUT,Western Europe,15537.0,7467.0,Expenditure,Percentage of GDP,4.838,AUT,494196280.497485,,,135169130645.02414,,,,,1.38013012131531,,,,,,,,,,,,,
Austria,1971.0,70.3,7499,Country/Area,3536.0,3962.0,66.7,73.7,AUT,Western Europe,16259.0,7500.0,Expenditure,Percentage of GDP,4.77,AUT,610415417.997578,,,142082989214.1288,,,,,1.2461069539106802,,,,,,,,,,,,,
Austria,1972.0,70.6,7542,Country/Area,3562.0,3980.0,66.9,74.0,AUT,Western Europe,17169.0,7544.0,Expenditure,Percentage of GDP,4.765,AUT,775330046.431336,,,150903303811.96237,,,,,1.20228666458138,,,,,,,,,,,,,
Austria,1973.0,71.2,7584,Country/Area,3586.0,3998.0,67.5,74.6,AUT,Western Europe,17908.0,7586.0,Expenditure,Percentage of GDP,4.857,AUT,1036766782.62703,,,158283132276.33307,,,,,1.1849885730058,,,,,,,,,,,,,
Austria,1974.0,71.2,7597,Country/Area,3593.0,4004.0,67.4,74.6,AUT,Western Europe,18583.0,7599.0,Expenditure,Percentage of GDP,5.086,AUT,1273197270.31802,,,164522871893.8389,,,,,1.27688251935917,,,,,,,,,,,,,
Austria,1975.0,71.3,7577,Country/Area,3580.0,3997.0,67.7,74.7,AUT,Western Europe,18564.0,7579.0,Expenditure,Percentage of GDP,6.507,AUT,1609307545.23189,,,163924443911.6385,,,,3.245221523454913,1.45127836371395,,,0.1672524381131523,,,,,,,,,,
Austria,1976.0,71.8,7564,Country/Area,3572.0,3992.0,68.2,75.1,AUT,Western Europe,19448.0,7566.0,Expenditure,Percentage of GDP,6.74,AUT,1809479424.71428,,,171429635128.008,,,,3.4917151542753087,1.36519681077057,,,0.223463810838664,,,,,,,,,,
Austria,1977.0,72.1,7566,Country/Area,3574.0,3992.0,68.5,75.4,AUT,Western Europe,20350.0,7568.0,Expenditure,Percentage of GDP,6.681,AUT,2117673553.40938,,,180138227325.3201,,,,2.8905190885761316,1.34595189062191,,,0.1435617625908652,,,,,,,,,,
Austria,1978.0,72.2,7560,Country/Area,3571.0,3989.0,68.4,75.7,AUT,Western Europe,20293.0,7562.0,Expenditure,Percentage of GDP,6.949,AUT,2672097052.02312,,,179758759493.05878,,,,28.120555577842676,1.42921261189068,,,0.136981314249433,,,,,,,,,,
Austria,1979.0,72.5,7547,Country/Area,3565.0,3983.0,68.8,76.0,AUT,Western Europe,21436.0,7549.0,Expenditure,Percentage of GDP,6.924,AUT,3185085598.55893,,,189387896783.51617,,,,2.813573237642323,1.43384573169429,,,0.1233477605288614,,,,,,,,,,
Austria,1980.0,72.7,7548,Country/Area,3566.0,3981.0,69.0,76.0,AUT,Western Europe,21932.0,7549.0,Expenditure,Percentage of GDP,7.022,AUT,3532329671.34652,,,192667120935.9416,,,,2.383665501474431,1.42024610611492,,,0.128322440736631,231.35509692589156,46142.789037073315,1268.2119564346078,188.9584007007157,931.8439000046671,40.37646825017405,0.796238089451997,1970.840230695006,2085.0442206213224,3519.539371917782
Austria,1981.0,73.0,7566,Country/Area,3579.0,3987.0,69.3,76.4,AUT,Western Europe,21866.0,7565.0,Expenditure,Percentage of GDP,6.024,AUT,3405770575.42768,,,192389112509.96347,,,,2.229390020431304,1.38005173349012,,,0.1186751821589379,209.53893345984213,46120.43297142928,1311.6374405023723,190.22001160140888,926.2227348861708,42.554267035837746,0.6917203438850182,1932.203056293493,2125.0577951797454,3489.6070197418776
Austria,1982.0,73.1,7571,Country/Area,3585.0,3986.0,69.4,76.6,AUT,Western Europe,22254.0,7575.0,Expenditure,Percentage of GDP,5.999,AUT,3493625849.80237,,,196258547592.12128,,,,2.118097381966183,1.41299673018358,,,0.1025600912920141,207.45061274569247,45871.22379179726,1303.8172049835623,192.12838594027943,936.1751294313128,44.338762623899086,0.6121256883418322,1948.6982377063216,2146.006424390072,3481.6490181108416
Austria,1983.0,73.2,7559,Country/Area,3582.0,3978.0,69.5,76.6,AUT,Western Europe,22944.0,7553.0,Expenditure,Percentage of GDP,5.832,AUT,3470486961.85078,,,202093486979.0471,,,,2.118869191217649,1.39117588416479,,,0.1838576414327521,206.49466878950471,45890.45666564524,1350.5962477329376,202.47510934641355,927.9576829819543,44.959606335398995,0.5022571483401475,1961.2137317801105,2121.623866901509,3507.6703404784676
Austria,1984.0,73.8,7559,Country/Area,3584.0,3974.0,70.0,77.2,AUT,Western Europe,23016.0,7554.0,Expenditure,Percentage of GDP,5.879,AUT,3268307390.13823,,,202197109935.46704,,,,2.1853092052003342,1.41415833617155,,,0.1668006541537722,209.4091779860576,44704.182060755214,1299.6799005286698,194.5224719205169,868.436265277639,43.964628437335904,0.3995808315982375,1852.816122316636,2131.426612218095,3526.1137374677164
Austria,1985.0,74.0,7562,Country/Area,3590.0,3972.0,70.3,77.3,AUT,Western Europe,23514.0,7560.0,Expenditure,Percentage of GDP,6.008,AUT,3405964418.06332,,,207249365643.95923,,,,6.631753730093661,1.51262356650052,,,1.1554507423630227,219.34071521433984,44455.685094619235,1373.2009751466414,190.073020864856,766.7124219663012,43.72441701366815,0.2062226022804459,1656.8592155121282,2150.252551130305,3443.637009622561
Austria,1986.0,74.5,7567,Country/Area,3597.0,3970.0,70.9,77.7,AUT,Western Europe,24039.0,7568.0,Expenditure,Percentage of GDP,6.115,AUT,5044716000.0,,,212018988476.7452,,,,6.721150807979114,1.5087585414904,,,1.2072357615366676,223.96553279707467,43693.0596392332,1435.7878377138832,191.79052163762125,740.8586895021408,43.82024240160878,0.2889973361743713,1564.4063264334957,2142.667627921555,3388.228689902981
Austria,1987.0,74.9,7572,Country/Area,3604.0,3968.0,71.4,78.0,AUT,Western Europe,24409.0,7579.0,Expenditure,Percentage of GDP,6.405,AUT,6201933336.96125,,,214896442478.29477,,,,6.393476343913118,1.41667790274506,,,1.114397484388198,212.76008324622737,42261.69167882831,1457.300877237711,179.4214871588815,748.2991698850678,47.831031280720424,0.2080772679848609,1526.295093198216,2073.5194111955834,3397.352035400527
Austria,1988.0,75.4,7584,Country/Area,3615.0,3969.0,71.8,78.5,AUT,Western Europe,25112.0,7600.0,Expenditure,Percentage of GDP,6.397,AUT,6417941932.46405,,,221979171128.37833,,,,7.52239789562897,1.29918114420184,,,1.4921696389584955,220.05410303294445,41348.61120850068,1504.510923194323,159.15128126313857,772.0850748387887,54.83601981472087,0.3704132050686785,1532.7408231031045,1961.3574824744564,3406.727378882362
Austria,1989.0,75.5,7619,Country/Area,3639.0,3981.0,71.9,78.7,AUT,Western Europe,26078.0,7628.0,Expenditure,Percentage of GDP,6.54,AUT,6279535427.97714,,,230607667590.1162,,,,18.22801785889981,1.23415492526247,,,19.690771487494356,239.24378516553045,40776.451183774254,1672.726159313598,158.45844784902448,771.8144592314846,62.9247394996335,0.5297748791596965,1515.0475380572182,1937.4375567222507,3389.674886029306
Austria,1990.0,75.7,7679,Country/Area,3676.0,4003.0,72.2,78.9,AUT,Western Europe,26930.0,7723.0,Expenditure,Percentage of GDP,7.718,AUT,7692105859.85719,,,240629049863.28345,,,,15.811134570843189,1.19566026670559,,,34.64506599539119,249.7752646596499,40056.58004322653,1830.9641473819336,181.3201481848635,758.9204775414627,74.52385504411508,0.6589859984837887,1472.8307940456937,1870.2936266215556,3447.900618333177
Austria,1991.0,75.8,7756,Country/Area,3721.0,4034.0,72.3,79.0,AUT,Western Europe,27690.0,7800.0,Expenditure,Percentage of GDP,7.782,AUT,8335854123.74779,,,248910606082.17444,,,,13.94287212856042,1.15421711847241,,,4.422392102064526,271.3091056957097,40355.29623331691,1787.920918619222,199.82457123455904,722.1271798073174,92.46014174761665,0.6435377555233918,1421.7756249563597,1834.3403006007377,3481.2009650323293
Austria,1992.0,76.0,7841,Country/Area,3770.0,4071.0,72.5,79.1,AUT,Western Europe,28072.0,7887.0,Expenditure,Percentage of GDP,8.077,AUT,9191344659.40394,,,254121610895.05728,,,,10.123995104878514,1.09921407158669,,,2.4387972552072092,270.1199820515766,40223.51056357303,1675.071533167825,199.26122127604089,684.6638780131866,109.92099005371853,0.5017581383926869,1329.9147870138625,1816.2004194267456,3446.001808622906
Austria,1993.0,76.2,7905,Country/Area,3807.0,4099.0,72.8,79.3,AUT,Western Europe,28101.0,7952.0,Expenditure,Percentage of GDP,8.601,AUT,8972634109.78351,,,255460346929.85965,,,,13.782003612821134,1.11558454134251,,,3.4594808585738894,258.15203804843145,39969.29214658115,1622.236816674547,207.65028887705057,691.731564635152,126.98169675950506,0.3296029394945743,1302.5818952888676,1795.0357170494776,3477.626513297797
Austria,1994.0,76.5,7935,Country/Area,3826.0,4110.0,73.1,79.6,AUT,Western Europe,28781.0,7983.0,Expenditure,Percentage of GDP,8.99,AUT,10178965893.8813,,,261596808649.45456,,,,14.15959693847942,1.09445307622703,,,4.310285472834552,258.21643533137154,39561.21938321155,1601.100202800539,211.89719093437685,684.630725456661,139.9252252771399,0.1182561859317787,1262.9700809634478,1807.2792014586032,3396.9036872758093
Austria,1995.0,76.8,7947,Country/Area,3834.0,4114.0,73.3,80.0,AUT,Western Europe,29622.0,7995.0,Expenditure,Percentage of GDP,8.924,AUT,12245665893.2714,,,268576168421.57016,85.14,71.305,47.806,12.702272689207076,1.07323205206951,,,5.393670181686921,288.5840294007334,39665.57575708352,1645.8599419515217,223.3654588790581,632.083480986818,145.17930820582228,0.0791173970589254,1153.0858383207924,1797.0317640358055,3420.7648134329665
Austria,1996.0,77.0,7958,Country/Area,3840.0,4118.0,73.7,80.1,AUT,Western Europe,30413.0,8006.0,Expenditure,Percentage of GDP,8.884,AUT,11618757213.4131,,,274886456416.22644,82.461,71.632,45.417,13.451832400501193,1.04968297742271,,1.58077001571655,4.357580044535777,306.05521414735796,39959.2715044424,1612.2928241183288,239.61143828401975,585.2928243712599,143.92015429600156,0.1158206242398623,1059.1850146705822,1766.9878936552109,3424.497577087426
Austria,1997.0,77.4,7967,Country/Area,3846.0,4121.0,74.0,80.5,AUT,Western Europe,31173.0,8015.0,Expenditure,Percentage of GDP,8.984,AUT,11209318633.5657,,,280641477589.6405,83.663,70.824,44.326,17.303444576347992,1.04643398189713,,1.65490996837616,5.6729922623415305,304.73122022731656,39447.23763071565,1545.1855607839448,251.3088858853424,564.3769596888333,135.6833814886071,0.0995815005695632,1023.7315946100005,1649.846231665795,3432.233466211249
Austria,1998.0,77.8,7976,Country/Area,3852.0,4124.0,74.4,80.8,AUT,Western Europe,32376.0,8024.0,Expenditure,Percentage of GDP,9.15,AUT,12318230179.8358,,,290692443914.5233,85.409,71.737,43.621,1.1913227979846457,1.01807286299799,,1.73154997825623,8.27288459118291,313.1124019062271,39071.50660883441,1457.4643344650665,250.02647546661336,533.4192021475325,133.4779568273112,0.0556145766521353,967.1232309127696,1613.366272281045,3477.357848075566
Austria,1999.0,78.0,7991,Country/Area,3862.0,4130.0,74.8,80.8,AUT,Western Europe,33608.0,8039.0,Expenditure,Percentage of GDP,9.302,AUT,12444138750.3595,,,301030430129.082,80.189,71.735,43.779,15.199797315050247,0.9802461233822132,,1.845370054245,5.437363701553984,315.7570867702687,38108.02072526414,1463.1049856679392,261.1146804192372,528.1110166525101,136.1924823588542,0.0570097156354148,966.5313199720924,1587.9735723965298,3444.3207405482285
Austria,2000.0,78.2,8010,Country/Area,3874.0,4136.0,75.1,81.1,AUT,Western Europe,34796.0,8059.0,Expenditure,Percentage of GDP,9.204,AUT,10486248299.9668,9.2,,311192381028.41394,81.693,71.085,43.328,15.173235757928316,0.98031858008593,17.82,1.88601994514465,4.899274341713647,325.04505699567443,36429.6655226829,1451.9014245909134,269.18743059724727,488.8481223486448,143.21665411165378,0.1074570047309996,924.280719778917,1586.4334905212197,3456.3936319674544
Austria,2001.0,78.7,8040,Country/Area,3893.0,4147.0,75.6,81.6,AUT,Western Europe,35272.0,8090.0,Expenditure,Percentage of GDP,9.269,AUT,10655993810.636,9.27,89.7133618797227,315135711888.11316,82.384,70.365,42.266,12.761129336023137,0.9082400407095088,18.46,1.99210000038147,3.702969686327124,336.4181878177753,35085.53091960293,1501.969300809806,281.9349107093795,458.9079150913753,142.02952902389617,0.0920327070975312,897.5656542125707,1544.8143506590698,3435.186591725581
Austria,2002.0,78.8,8079,Country/Area,3917.0,4162.0,75.8,81.7,AUT,Western Europe,35824.0,8130.0,Expenditure,Percentage of GDP,9.395,AUT,11403555350.464,9.39,88.5215255732021,320340348097.0038,80.839,70.502,43.666,15.661816218232207,0.8835278365730901,18.61,2.06597995758057,3.035189275243746,337.8177559939981,34308.12039947896,1598.9327357753468,306.6021504504923,415.9671770934718,142.7383043511121,0.0544778895756001,875.9875544007748,1558.9647416687176,3553.385976065674
Austria,2003.0,78.9,8120,Country/Area,3941.0,4180.0,75.9,81.5,AUT,Western Europe,36063.0,8166.0,Expenditure,Percentage of GDP,9.547,AUT,13787068862.6703,9.55,87.8063658946774,323356259321.6874,81.103,71.15,43.188,21.550946523173952,0.913640318789259,18.89,2.17456007003784,4.589031671177515,361.8601803984086,32866.90759899683,2058.45796200538,326.3007761161236,398.4192480551744,152.52183080332867,0.052774412926083,859.3909092282527,1513.963189112103,3607.254593872156
Austria,2004.0,79.4,8171,Country/Area,3968.0,4203.0,76.4,82.1,AUT,Western Europe,36957.0,8217.0,Expenditure,Percentage of GDP,9.709,AUT,15473566428.8337,9.71,87.7658457296124,332200441760.8241,74.709,65.947,35.216,29.11728914890442,0.893480466242935,19.3,2.16612005233765,8.6007761174308,377.4198482988148,31266.502647949717,2496.0474496653223,343.16788220378606,378.6040575493416,159.32515697778746,0.0348706211469448,814.5372517940123,1488.4079866222014,3707.2283246937577
Austria,2005.0,79.5,8227,Country/Area,3999.0,4228.0,76.6,82.2,AUT,Western Europe,37643.0,8274.0,Expenditure,Percentage of GDP,9.627,AUT,16055026393.1866,9.63,94.3241057572639,339655236682.6756,75.864,65.659,36.226,39.94133380468802,0.850142574026263,19.18,2.37323999404907,13.707434082757652,362.4587680969093,30762.122668564585,2612.998753342462,352.27302421062655,357.79972399697533,165.16466389573756,0.023192961157464,766.3258504948463,1470.8299003452146,3681.311321298165
Austria,2006.0,80.0,8268,Country/Area,4022.0,4246.0,77.1,82.6,AUT,Western Europe,38867.0,8317.0,Expenditure,Percentage of GDP,9.531,AUT,17089221061.747,9.53,94.4376064246562,351387070656.3396,76.376,65.603,36.822,57.324334816781594,0.785813244459197,18.81,2.35923004150391,24.672946392083578,366.3384137864545,30432.170831339867,2528.8367909466524,359.54341973383424,331.9904164452569,167.03237992142644,0.0191446899938388,724.7901796922296,1430.8329268415891,3733.0724351239614
Austria,2007.0,80.2,8295,Country/Area,4036.0,4259.0,77.3,82.8,AUT,Western Europe,40305.0,8344.0,Expenditure,Percentage of GDP,9.532,AUT,19478541562.3641,9.53,92.9198838909934,364484726093.49194,77.157,66.278,38.557,60.75466494942323,0.90045717278703,18.81,2.41843008995056,33.180888361374365,392.5243052346141,30561.5815608697,2308.926603311468,358.11459728325497,314.1613852258477,170.8834485008956,0.0177439615607474,698.6505947712492,1400.1708272686565,3802.1491218627134
Austria,2008.0,80.4,8321,Country/Area,4049.0,4272.0,77.6,82.9,AUT,Western Europe,40965.0,8370.0,Expenditure,Percentage of GDP,9.726,AUT,22087744652.1658,9.73,95.8129663576874,369807747327.81226,75.445,66.772,37.771,17.657298511224873,0.8707051230705851,18.24,2.56944990158081,22.714222968116086,420.7841253187707,30369.148022679063,2289.8875049573953,367.45315136967895,293.45779120605266,175.9014974166016,0.0166663961473861,665.0691871157418,1397.3971478671394,3936.686248403488
Austria,2009.0,80.2,8343,Country/Area,4061.0,4282.0,77.4,82.9,AUT,Western Europe,39464.0,8390.0,Expenditure,Percentage of GDP,10.226,AUT,22287947468.9573,10.23,97.7395746664,355886045571.6638,75.841,66.642,37.654,28.394172877545543,0.8333795646929241,18.05,2.59674000740051,12.821067821856769,448.9942659708796,30943.18240523124,2218.6801465469343,392.473355704085,275.1779055150336,180.11913321592246,0.016562755220581,631.7885609592151,1418.7227173968076,4022.7255273916426
Austria,2010.0,80.5,8363,Country/Area,4072.0,4290.0,77.7,83.1,AUT,Western Europe,40288.0,8410.0,Expenditure,Percentage of GDP,10.221,AUT,21360049278.66,10.22,98.5283239444693,362424005611.4763,75.466,66.63,36.928,32.12846231328518,0.8212327115306209,18.6,2.72609996795654,12.45009155469956,434.0770974891729,30769.969207083606,2073.1737889115234,409.42054344645464,254.87314492428217,179.80572512462192,0.0167709745344016,582.3365779390741,1435.503759311139,4015.7945114180784
Austria,2011.0,80.8,8391,Country/Area,4088.0,4303.0,78.1,83.4,AUT,Western Europe,41446.0,8438.0,Expenditure,Percentage of GDP,10.026,AUT,23389597878.7413,10.03,96.0610992869862,373016924602.9138,76.071,66.309,37.433,19.752707892104333,0.7908975584520309,18.74,2.66867995262146,8.985220813567578,435.8429275967211,30727.800164774948,2033.9081581754524,409.3730692052777,235.80532809007116,177.09137195482973,0.0206728258392994,555.7871181868115,1464.9806913465984,4092.023839177163
